time,load_kwh,pv_kwh,price,soc_current,soc_next,requested_command_kw,command_kw,charge_kw,discharge_kw,grid_import_kwh,electricity_cost,degradation_cost,reward
2019-11-14 13:00:00,91.80125188289958,66.43029090909091,0.18,0.10000000000000003,0.1,-250.0,-1.3183898417423734e-14,0.0,1.3183898417423734e-14,25.37096097380865,4.566772975285557,0.0,-4.566772975285557
2019-11-14 14:00:00,94.19263459811727,46.956608787878785,0.18,0.1,0.1,0.0,0.0,0.0,-0.0,47.23602581023848,8.502484645842927,0.0,-8.502484645842927
2019-11-14 15:00:00,87.49240674869523,20.683118846153846,0.18,0.1,0.1,0.0,0.0,0.0,-0.0,66.80928790254139,12.025671822457449,0.0,-12.025671822457449
2019-11-14 16:00:00,82.91928823147775,6.487640617860852,0.32,0.1,0.1,-250.0,-0.0,-0.0,0.0,76.4316476136169,24.45812723635741,0.0,-24.45812723635741
2019-11-14 17:00:00,80.40728491259323,0.0,0.32,0.1,0.1,-250.0,-0.0,-0.0,0.0,80.40728491259323,25.730331172029832,0.0,-25.730331172029832
2019-11-14 18:00:00,80.26516463149908,0.0,0.32,0.1,0.1,-125.0,-0.0,-0.0,0.0,80.26516463149908,25.684852682079704,0.0,-25.684852682079704
2019-11-14 19:00:00,83.07649527629128,0.0,0.32,0.1,0.1,-250.0,-0.0,-0.0,0.0,83.07649527629128,26.58447848841321,0.0,-26.58447848841321
2019-11-14 20:00:00,83.31713309525117,0.0,0.32,0.1,0.1,-250.0,-0.0,-0.0,0.0,83.31713309525117,26.661482590480375,0.0,-26.661482590480375
2019-11-14 21:00:00,77.99046565761412,0.0,0.32,0.1,0.1,0.0,0.0,0.0,-0.0,77.99046565761412,24.95694901043652,0.0,-24.95694901043652
2019-11-14 22:00:00,75.85573985645426,0.0,0.1,0.1,0.3375,125.0,125.0,125.0,0.0,200.85573985645425,20.085573985645425,0.0,-20.085573985645425
2019-11-14 23:00:00,73.9878244711592,0.0,0.1,0.3375,0.3375,0.0,0.0,0.0,-0.0,73.9878244711592,7.39878244711592,0.0,-7.39878244711592
2019-11-15 00:00:00,74.40288416021886,0.0,0.1,0.3375,0.1,-125.0,-112.81250000000001,0.0,112.81250000000001,-38.409615839781154,0.0,0.0,-0.0
2019-11-15 01:00:00,75.27129716202943,0.0,0.1,0.1,0.1,-250.0,-0.0,-0.0,0.0,75.27129716202943,7.527129716202943,0.0,-7.527129716202943
2019-11-15 02:00:00,75.50706670526453,0.0,0.1,0.1,0.3375,125.0,125.0,125.0,0.0,200.50706670526455,20.050706670526456,0.0,-20.050706670526456
2019-11-15 03:00:00,73.30556568768552,0.0,0.1,0.3375,0.1,-125.0,-112.81250000000001,0.0,112.81250000000001,-39.5069343123145,0.0,0.0,-0.0
2019-11-15 04:00:00,73.07865367426001,0.0,0.1,0.1,0.3375,125.0,125.0,125.0,0.0,198.07865367426,19.807865367426004,0.0,-19.807865367426004
2019-11-15 05:00:00,72.96410121566758,0.0,0.1,0.3375,0.575,125.0,125.0,125.0,0.0,197.9641012156676,19.796410121566762,0.0,-19.796410121566762
2019-11-15 06:00:00,75.59898425173263,0.25234251138269825,0.1,0.575,0.31184210526315786,-125.0,-125.0,0.0,125.0,-49.65335825965006,0.0,0.0,-0.0
2019-11-15 07:00:00,85.29834276502082,24.275444444444446,0.18,0.31184210526315786,0.1,-250.0,-100.62499999999999,0.0,100.62499999999999,-39.60210167942361,0.0,0.0,-0.0
2019-11-15 08:00:00,86.02194335545491,47.37386060606061,0.18,0.1,0.3375,125.0,125.0,125.0,0.0,163.6480827493943,29.45665489489097,0.0,-29.45665489489097
2019-11-15 09:00:00,93.04584100028296,75.76326666666667,0.18,0.3375,0.3375,0.0,0.0,0.0,-0.0,17.282574333616296,3.110863380050933,0.0,-3.110863380050933
2019-11-15 10:00:00,95.0366538007526,91.88602083333332,0.18,0.3375,0.3375,0.0,0.0,0.0,-0.0,3.150632967419284,0.5671139341354711,0.0,-0.5671139341354711
2019-11-15 11:00:00,96.08660353892802,96.2101015151515,0.18,0.3375,0.3375,0.0,0.0,0.0,-0.0,-0.12349797622349001,0.0,0.0,-0.0
2019-11-15 12:00:00,94.15058260025837,91.71217307692307,0.18,0.3375,0.575,125.0,125.0,125.0,0.0,127.43840952333531,22.938913714200353,0.0,-22.938913714200353
2019-11-15 13:00:00,97.11035494676207,77.45240833333334,0.18,0.575,0.31184210526315786,-125.0,-125.0,0.0,125.0,-105.34205338657127,0.0,0.0,-0.0
2019-11-15 14:00:00,93.04393960169168,55.541003030303024,0.18,0.31184210526315786,0.31184210526315786,0.0,0.0,0.0,-0.0,37.50293657138865,6.750528582849957,0.0,-6.750528582849957
2019-11-15 15:00:00,92.08964183355032,27.162114999999996,0.18,0.31184210526315786,0.5493421052631579,125.0,125.0,125.0,0.0,189.9275268335503,34.186954830039056,0.0,-34.186954830039056
2019-11-15 16:00:00,85.81293476834658,4.387898456645898,0.32,0.5493421052631579,0.9,250.0,184.55678670360118,184.55678670360118,0.0,265.98182301530187,85.1141833648966,0.0,-85.1141833648966
2019-11-15 17:00:00,86.08349163891714,0.0,0.32,0.9,0.6368421052631579,-125.0,-125.0,0.0,125.0,-38.91650836108286,0.0,0.0,-0.0
2019-11-15 18:00:00,86.73117675401194,0.0,0.32,0.6368421052631579,0.6368421052631579,0.0,0.0,0.0,-0.0,86.73117675401194,27.75397656128382,0.0,-27.75397656128382
2019-11-15 19:00:00,86.12843003601101,0.0,0.32,0.6368421052631579,0.3736842105263158,-125.0,-125.0,0.0,125.0,-38.87156996398899,0.0,0.0,-0.0
2019-11-15 20:00:00,87.61842539760549,0.0,0.32,0.3736842105263158,0.1105263157894737,-125.0,-125.0,0.0,125.0,-37.38157460239451,0.0,0.0,-0.0
2019-11-15 21:00:00,81.7825231483892,0.0,0.32,0.1105263157894737,0.1105263157894737,0.0,0.0,0.0,-0.0,81.7825231483892,26.170407407484547,0.0,-26.170407407484547
2019-11-15 22:00:00,78.12858900272944,0.0,0.1,0.1105263157894737,0.3480263157894737,125.0,125.0,125.0,0.0,203.12858900272943,20.312858900272943,0.0,-20.312858900272943
