time,pv_kwh,load_kwh,net_grid_kwh,source_battery_kwh,reconstructed_load_kwh,is_observed_hour,price,hour,day,day_of_week,month,predicted_pv_1h,predicted_load_1h,predicted_pv_2h,predicted_load_2h,predicted_pv_3h,predicted_load_3h
2019-02-28 19:00:00,0.0,75.67486252273916,55.51410453829764,20.160757984441528,75.67486252273916,True,0.32,19,weekday,3,2,0.0,75.67486252273916,0.0,75.67486252273916,0.0,75.67486252273916
2019-02-28 20:00:00,0.0,75.20542526740837,55.03712414753054,20.168301119877825,75.20542526740837,True,0.32,20,weekday,3,2,0.0,75.20542526740837,0.0,75.20542526740837,0.0,75.20542526740837
2019-02-28 21:00:00,0.0,71.16501521937423,71.04560379001407,0.11941142936015026,71.16501521937423,True,0.32,21,weekday,3,2,0.0,71.16501521937423,0.0,71.16501521937423,0.0,71.16501521937423
2019-02-28 22:00:00,0.0,68.98328498049746,68.92556442102423,0.05772055947322876,68.98328498049746,True,0.1,22,weekday,3,2,0.0,68.98328498049746,0.0,68.98328498049746,0.0,68.98328498049746
2019-02-28 23:00:00,0.0,71.48854940141034,71.45796660300483,0.03058279840550001,71.48854940141034,True,0.1,23,weekday,3,2,0.0,71.48854940141034,0.0,71.48854940141034,0.0,71.48854940141034
2019-03-01 00:00:00,0.0,68.39937719031792,68.34262224531423,0.05675494500368144,68.39937719031792,True,0.1,0,weekday,4,3,0.0,69.30366516075543,0.021202704306226998,69.43793447076902,0.0749079314107785,70.46030236911069
2019-03-01 01:00:00,0.0,69.81652415227917,69.76694512367877,0.04957902860040283,69.81652415227917,True,0.1,1,weekday,4,3,0.0,69.3582621013469,0.34005078714215653,69.71514288874292,0.0,68.86634087608917
2019-03-01 02:00:00,0.0,68.57130203419766,68.49826057421514,0.07304145998252601,68.57130203419764,True,0.1,2,weekday,4,3,0.4081989870042553,69.64351661102394,0.2262046048058187,69.40847146755763,0.0,68.8556489873185
2019-03-01 03:00:00,0.0,69.29540566046272,69.23656955164705,0.05883610881566773,69.29540566046272,True,0.1,3,weekday,4,3,0.025069939418891487,69.8042128157553,0.0,68.67272546817861,0.0,71.4152790665163
2019-03-01 04:00:00,0.0,69.28069515111379,69.24766150279889,0.03303364831490441,69.28069515111379,True,0.1,4,weekday,4,3,0.0,67.79240701958068,1.183379466556174,71.07236341091297,6.676518306920654,85.95192930572371
2019-03-01 05:00:00,0.0,67.40674070444773,67.33230054666981,0.07444015777790931,67.40674070444773,True,0.1,5,weekday,4,3,0.8317643457007708,71.20384917873736,7.141635292581488,84.46921420160324,20.95443362323414,97.36454197329883
2019-03-01 06:00:00,0.5093519230769231,70.41114725656433,69.84776996494553,0.05402536854186591,70.41114725656433,True,0.1,6,weekday,4,3,6.2757935007454035,86.47326681157757,20.1095055878702,96.9244195178227,37.02579991977799,102.17276389263708
2019-03-01 07:00:00,6.261680416666667,89.2680998933435,82.955075225616,0.05134425106084737,89.2680998933435,True,0.18,7,weekday,4,3,20.943562509676546,97.05953640541246,37.67775540234323,102.2563118412242,42.209360460685154,107.4931103887613
2019-03-01 08:00:00,18.508061666666663,101.43407995794423,82.86627471599114,0.0597435752864321,101.43407995794423,True,0.18,8,weekday,4,3,34.950153069593775,105.06830291591471,44.893073018180054,110.45390130516695,44.9590069531787,96.72760896101664
2019-03-01 09:00:00,35.08945769230769,104.6094483364149,80.70237575466065,-11.182385110553442,104.6094483364149,True,0.18,9,weekday,4,3,39.595174928166905,110.49169983994892,45.06638564206999,96.49925431447669,33.36213879769823,93.43813970951445
2019-03-01 10:00:00,39.33152916666667,113.21428757780495,94.86161237580411,-20.978853964665834,113.21428757780495,True,0.18,10,weekday,4,3,45.63960122254999,97.62406550013641,35.41573917039673,94.07418380227645,37.917195378172764,105.69347466865493
2019-03-01 11:00:00,46.75421363636363,96.57080243733976,70.82544283250121,-21.00885403152508,96.57080243733976,True,0.18,11,weekday,4,3,34.08757024785418,96.69911136621367,34.94243123568328,106.72877384672907,35.524691631310866,93.93658712837647
2019-03-01 12:00:00,31.736015384615385,93.83173785214439,82.97653969337298,-20.88081722584398,93.83173785214439,True,0.18,12,weekday,4,3,36.30170023359113,103.82673161985815,34.349927579138594,92.97096538257975,20.135540187765276,90.4723962665274
2019-03-01 13:00:00,32.27512222222222,107.79906525520919,92.24789364906694,-16.723950616079964,107.79906525520919,True,0.18,13,weekday,4,3,33.08710725627018,92.35498455936576,19.304524929739095,90.05172403622088,12.073777756663338,84.19930101535857
2019-03-01 14:00:00,32.067204545454544,89.72444094750453,59.282249504199505,-1.6250131021495164,89.72444094750452,True,0.18,14,weekday,4,3,19.620669421757555,91.355964868142,9.700167726404757,83.13073228486141,1.9851704792776554,79.61416640292673
2019-03-01 15:00:00,17.445798205128202,89.64193494163986,80.21814294791656,-8.02200621140491,89.64193494163986,True,0.18,15,weekday,4,3,11.442191751094327,83.00802422161347,2.58775459015236,79.42142742986114,0.0,78.13524273743016
2019-03-01 16:00:00,7.25369111111111,84.17752127836033,56.71020196791354,20.213628199335684,84.17752127836033,True,0.32,16,weekday,4,3,2.3802590706662095,80.87922561953746,0.0,79.03822648585482,0.0022865679239646823,79.06676414688113
2019-03-01 17:00:00,2.073390303030303,81.48904906301352,59.20166172463748,20.21399703534574,81.48904906301352,True,0.32,17,weekday,4,3,0.0,78.81721373608246,0.006919363249438147,78.39974713258502,0.0,79.77025799600037
2019-03-01 18:00:00,0.0,80.29829242109598,60.12394363502631,20.174348786069665,80.29829242109598,True,0.32,18,weekday,4,3,0.011710741787255688,80.04023080549551,0.0005837004123921967,80.82073502986299,0.0030831537911971147,75.95353868684444
2019-03-01 19:00:00,0.0,80.79680920559001,60.62966080483205,20.167148400757963,80.79680920559001,True,0.32,19,weekday,4,3,0.03791386944185728,81.1234097954854,0.0,76.67866933697694,0.0030831537911971147,72.34987289968244
2019-03-01 20:00:00,0.0,85.0466095168032,64.87170369734575,20.174905819457443,85.0466095168032,True,0.32,20,weekday,4,3,0.03791386944185728,76.94593313291332,0.0,74.2772050128474,0.0,72.00841329942199
2019-03-01 21:00:00,0.0,79.60935208950022,79.3838446776412,0.22550741185902187,79.60935208950022,True,0.32,21,weekday,4,3,0.0,76.48286621407658,0.0014891203506656155,75.25373827147389,0.0,73.69785654236149
2019-03-01 22:00:00,0.0,73.00994962501876,72.89799034876317,0.11195927625559561,73.00994962501876,True,0.1,22,weekday,4,3,0.0,74.54027980620928,0.0,73.83328639690731,0.0,73.51963034755622
2019-03-01 23:00:00,0.0,72.00092867187192,71.89583574110344,0.10509293076849265,72.00092867187192,True,0.1,23,weekday,4,3,0.0,71.96899804897674,0.0,72.05978474025208,0.0,70.81196564999301
2019-03-02 00:00:00,0.0,70.79780087688397,70.71639081697082,0.08141005991314486,70.79780087688397,True,0.12,0,weekend,5,3,0.0,71.28300215335021,0.0,70.90597850209788,0.0,70.75882943455923
2019-03-02 01:00:00,0.0,72.31501719405638,72.22956168815345,0.0854555059029316,72.3150171940564,True,0.12,1,weekend,5,3,0.0,70.17886728455939,0.012676395426907242,70.34123396344192,0.3819281180012781,71.32997303857495
2019-03-02 02:00:00,0.0,70.87222167002629,70.77944474637538,0.09277692365092244,70.87222167002629,True,0.12,2,weekend,5,3,0.0,71.23582402931154,0.4919804936415881,71.97450673651237,0.0,70.98358785095661
2019-03-02 03:00:00,0.0,71.26012540834319,71.16768609115086,0.09243931719232333,71.26012540834319,True,0.12,3,weekend,5,3,0.0,71.30242427814296,0.27128725748625937,70.34817066782834,0.13838155848013428,70.78794379366681
